Survey_Date,Zone_P_CODE,Woreda_P_CODE,Site_Open_Date,Displacement_Reason,Origin_Region,Origin_Zone,Origin_Woreda,Second_Origin_Region,Second_Origin_Zone,Second_Origin_Woreda,Total_Households,Total_Individuals,First_Arrival_Date,Last_Arrival_Known,Last_Arrival_Date,Previously_Displaced,Currently_Leaving,Has_Prevention_Factors,Prevention_Accessibility,Prevention_Food,Prevention_Housing,Prevention_Security,Prevention_Livelihood,Prevention_Infrastructure,Support_Needs,Need_Livelihood,Need_Land,Need_Documentation,Need_Services,Need_Security,Need_Livestock,Displacement_Month,Has_Different_Second_Origin,Displacement_Duration,Origin_Location,Current_Location,Total_Prevention_Factors,Total_Support_Needs,Is_Winter_Migration,Region_Change,Prevention_Factor_Ratio,Support_Need_Ratio,Displacement_Season_Fall,Displacement_Season_Spring,Displacement_Season_Summer,Displacement_Season_Winter,Preferred_Solution_Reintegration,Preferred_Solution_Relocation,Preferred_Solution_Return,Region_P_CODE_ET02,Region_P_CODE_ET03,Region_P_CODE_ET04,Region_P_CODE_ET05,Household_Size_Category_Very Small,Household_Size_Category_Small,Household_Size_Category_Medium,Household_Size_Category_Large,Household_Size_Category_Very Large,year,month,household_size,fdi_pct_gdp,gdp_usd,gdp_per_capita_usd,remittances_pct_gdp,trade_pct_gdp,adult_literacy_rate,youth_literacy_rate,primary_enrollment,secondary_enrollment,regional_weight,avg_household_size,displacement_days,is_seasonal_migration,migration_distance_category,gdp_per_household,gdp_per_individual,trade_impact,economic_vulnerability,remittance_impact,education_access_index,literacy_impact,education_vulnerability,Prevention_Accessibility_binary,Prevention_Food_binary,Prevention_Housing_binary,Prevention_Security_binary,Prevention_Livelihood_binary,Prevention_Infrastructure_binary,total_prevention_categories,support_needs_severity,protection_vulnerability,site_operation_days,days_since_last_arrival,household_arrival_rate,survey_month,is_dry_season,same_zone,same_woreda,has_secondary_movement,idp_density,relative_household_size,basic_needs_score,livelihood_vulnerability,documentation_service_gap,compound_vulnerability,prevention_diversity,support_network_strength,settlement_potential,overall_vulnerability,long_term_displacement_risk
2017-11-23,ET0205,ET020505,2014-08-15,Drought,ET02,ET0205,ET020505,Somali,Fafan,Tog-Wajale,70,420,2014-08-15,0.1386750490563072,2014-08-15,-0.1647172818672541,4.402796314232056,No,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,8,0.0,0.0,ET02_ET0205_ET020505,ET02_ET0205_ET020505,1.075437140477841,-0.8077028200332839,-0.7722600223814998,0.0,1.0754371404778398,-0.8077028200332839,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,2017,11,6.0,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.0,1196,1,,166854287.2857143,27809047.88095238,32.571739856712,0.029965040785749956,5.115960842832001,10.041777326610001,24.4524,0.7827132135531506,1,1,1,1,1,1,6,6,0.3333333333333333,1196,1196,0.05852842809364549,11,0,1,1,1,2657,1.0010862851178939,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.3467999803802452,0.05446786297239307
2017-11-23,ET0205,ET020505,2014-05-18,Drought,ET02,ET0205,ET020505,Afar,Hari (Zone 5),Hadelela,146,876,2014-05-18,0.1386750490563072,2015-05-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,356.0,ET02_ET0205_ET020505,ET02_ET0205_ET020505,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2017,11,6.0,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.0,1285,1,,79998630.89041096,13333105.148401827,67.93534312971362,0.06792075911436656,10.670432615049602,10.041777326610001,51.00072000000001,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,1285,929,0.11361867704280156,11,0,1,1,1,2657,1.0010862851178939,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.4619822677116918,0.07795761182002942
2017-11-25,ET0205,ET020504,2016-05-10,Drought,ET02,ET0205,ET020504,Somali,Fafan,Tog-Wajale,100,601,2016-05-10,0.1386750490563072,2016-05-10,-0.1647172818672541,-0.2271283812897489,accessibility lack of food,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,-3.323470256441984,-0.277913246099792,livelihood access services,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,-2.651471861118468,5,0.0,0.0,ET02_ET0205_ET020504,ET02_ET0205_ET020504,-0.9897138901498964,-1.867312955225464,-0.7722600223814998,0.0,-0.9897138901498972,-1.867312955225464,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,2017,11,6.01,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.01,564,1,,116798001.1,19433943.61064892,46.608608699723604,0.045030797403029794,7.320696348909601,10.041777326610001,34.99022,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,564,564,0.1773049645390071,11,0,1,1,1,2657,1.002754762259757,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.4528262830271571,0.03353828281383015
2017-11-11,ET0203,ET020307,2016-03-17,Drought,ET02,ET0203,ET050199,Somali,Fafan,Tog-Wajale,150,900,2016-03-17,0.1386750490563072,2016-09-20,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation,0.1237968921180345,0.5176317066525747,1.7721808598447284,-1.848422751068236,-0.3298281535567591,-2.651471861118468,3,0.0,187.0,ET02_ET0203_ET050199,ET02_ET0203_ET020307,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2017,11,6.0,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.0,604,1,,77865334.06666666,12977555.677777778,69.79658540724002,0.06991842850008323,10.96277323464,10.041777326610001,52.39800000000001,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,604,417,0.24834437086092714,11,0,1,0,1,9000,0.9999722229938057,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.46278133546597844,0.03670649069224569
2017-11-16,ET0202,ET020204,2016-02-15,Drought,ET02,ET0202,ET020204,Somali,Fafan,Tog-Wajale,115,690,2016-02-15,0.1386750490563072,2017-05-03,-0.1647172818672541,-0.2271283812897489,accessibility lack of food,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,-3.323470256441984,-0.277913246099792,livelihood access services,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,-2.651471861118468,2,0.0,443.0,ET02_ET0202_ET020204,ET02_ET0202_ET020204,-0.9897138901498964,-1.867312955225464,1.2949006435891817,0.0,-0.9897138901498972,-1.867312955225464,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,2017,11,6.0,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.0,640,1,,101563479.2173913,16927246.536231883,53.510715478884,0.05243882137506243,8.404792813224,10.041777326610001,40.171800000000005,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,640,197,0.1796875,11,0,1,1,1,4640,0.9989207930046993,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.4557894926159701,0.03830666779700865
2017-11-10,ET0203,ET020303,2016-05-08,Drought,ET02,ET0203,ET020303,Afar,Gabi (Zone 3),Gewane,400,2399,2016-05-08,0.1386750490563072,2016-04-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,5,0.0,0.0,ET02_ET0203_ET020303,ET02_ET0203_ET020303,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2017,11,5.9975,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,5.9975,551,1,,29199500.275,4868611.967486452,186.04667599107643,0.19468952888296986,29.221881099890403,10.041777326610001,139.66978000000003,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,551,580,0.7259528130671506,11,0,1,1,1,9000,0.9995555679008915,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5126897756191331,0.03709679138097732
2017-11-14,ET0203,ET020306,2012-10-01,Drought,ET02,ET0203,ET030401,Afar,Gabi (Zone 3),Argoba Special,400,2400,2012-10-01,0.1386750490563072,2017-01-04,6.071008388821651,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,1556.0,ET02_ET0203_ET030401,ET02_ET0203_ET020306,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2017,11,6.0,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.0,1870,1,,29199500.275,4866583.379166666,186.12422775264002,0.19477276510737473,29.234061959040005,10.041777326610001,139.728,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,1870,314,0.21390374331550802,11,0,1,0,1,9000,0.9999722229938057,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5127230701088951,0.12590835733468597
2017-11-07,ET0201,ET020102,2015-05-18,Drought,ET02,ET0201,ET020102,Somali,Fafan,Tog-Wajale,116,697,2015-05-18,0.1386750490563072,2015-05-28,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,10.0,ET02_ET0201_ET020102,ET02_ET0201_ET020102,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,2017,11,6.008620689655173,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.008620689655173,904,1,,100687931.98275863,16757245.49497848,54.05357780982921,0.05302147494589646,8.4900588272712,10.041777326610001,40.57934,0.7827132135531506,1,1,1,1,1,1,6,6,0.4999999999999999,904,894,0.12831858407079647,11,0,1,1,1,3716,1.0126221829635398,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4060225540443037,0.048200182384248266
2017-11-07,ET0201,ET020102,2015-05-20,Drought,ET02,ET0201,ET020102,Somali,Fafan,Tog-Wajale,150,899,2015-05-20,0.1386750490563072,2015-05-20,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,0.0,ET02_ET0201_ET020102,ET02_ET0201_ET020102,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2017,11,5.993333333333333,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,5.993333333333333,902,1,,77865334.06666666,12991991.223581757,69.7190336456764,0.06983519227567836,10.950592375490402,10.041777326610001,52.339780000000005,0.7827132135531506,1,1,1,1,1,1,6,6,0.4999999999999999,902,902,0.1662971175166297,11,0,1,1,1,3716,1.0100458319289314,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4127480409762165,0.048890181610052166
2017-11-18,ET0202,ET020201,2016-03-16,Drought,ET02,ET0202,ET020201,Somali,Fafan,Tog-Wajale,45,270,2016-03-16,0.1386750490563072,2017-03-21,-0.1647172818672541,-0.2271283812897489,accessibility lack of food,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,-3.323470256441984,-0.277913246099792,livelihood access services,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,-2.651471861118468,3,0.0,370.0,ET02_ET0202_ET020201,ET02_ET0202_ET020201,-0.9897138901498964,-1.867312955225464,-0.7722600223814998,0.0,-0.9897138901498972,-1.867312955225464,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,2017,11,6.0,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.0,612,1,,259551113.55555555,43258518.925925925,20.938975622172002,0.017479607125020814,3.2888319703920006,10.041777326610001,15.719400000000002,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,612,242,0.07352941176470588,11,0,1,1,1,4640,0.9989207930046993,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.4418058069159535,0.035506914488846165
2017-11-11,ET0203,ET020307,2016-02-13,Drought,ET02,ET0203,ET050199,Somali,Fafan,Tog-Wajale,300,1801,2016-02-13,0.1386750490563072,2016-03-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,-2.651471861118468,2,0.0,31.0,ET02_ET0203_ET050199,ET02_ET0203_ET020307,-0.9897138901498964,-1.867312955225464,1.2949006435891817,0.0,-0.9897138901498972,-1.867312955225464,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,2017,11,6.003333333333333,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.003333333333333,637,1,,38932667.03333333,6485174.96390894,139.67072257604363,0.144914266688863,21.937727328429602,10.041777326610001,104.85422000000001,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,637,606,0.47095761381475665,11,0,1,0,1,9000,1.000527763117691,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.4927796707414903,0.041221359194002535
2017-11-23,ET0205,ET020505,2014-08-28,Drought,ET02,ET0205,ET020505,Afar,Hari (Zone 5),Hadelela,80,480,2014-08-28,0.1386750490563072,2014-08-28,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,8,0.0,0.0,ET02_ET0205_ET020505,ET02_ET0205_ET020505,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2017,11,6.0,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.0,1183,1,,145997501.375,24332916.895833332,37.22484555052801,0.034959214250041615,5.846812391808001,10.041777326610001,27.945600000000002,0.7827132135531506,1,1,1,1,1,1,6,6,0.6666666666666666,1183,1183,0.0676246830092984,11,0,1,1,1,2657,1.0010862851178939,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.4487976497659618,0.06972128951715467
2017-11-14,ET0203,ET020304,2017-06-09,Drought,ET02,ET0203,ET020304,Somali,Fafan,Tog-Wajale,250,1500,2017-06-09,0.1386750490563072,2017-06-27,6.071008388821651,4.402796314232056,No,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,6,0.0,18.0,ET02_ET0203_ET020304,ET02_ET0203_ET020304,1.075437140477841,-0.8077028200332839,-0.7722600223814998,0.0,1.0754371404778398,-0.8077028200332839,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,2017,11,6.0,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,6.0,158,1,,46719200.44,7786533.406666666,116.32764234540002,0.11986016314299983,18.2712887244,10.041777326610001,87.33000000000001,0.7827132135531506,1,1,1,1,1,1,6,6,0.3333333333333333,158,140,1.5822784810126582,11,0,1,1,1,9000,0.9999722229938057,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.38275802932314507,0.007941663641898479
2017-11-17,ET0201,ET0201011,2017-09-28,Drought,ET02,ET0201,ET041007,Somali,Fafan,Tog-Wajale,30,170,2017-09-28,0.1386750490563072,2017-05-10,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,9,0.0,0.0,ET02_ET0201_ET041007,ET02_ET0201_ET0201011,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,2017,11,5.666666666666667,4.74948196678,11679800110.0,527.875023616,12.180859149600002,77.55176156360001,44.28,58.220000000000006,17.3826305426,2.7009241106200004,0.8200000000000001,5.666666666666667,50,1,,389326670.3333333,68704706.52941176,13.183799465812003,0.009155984684534709,2.070746055432,10.041777326610001,9.897400000000001,0.7827132135531506,1,1,1,1,1,1,6,6,0.4999999999999999,50,191,0.6,11,0,1,0,1,3716,0.9549932782420376,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.38847635793975904,0.0025507311749163432
2017-11-26,ET0304,ET030419,2001-11-15,Drought,ET03,ET0304,ET030419,Amhara,South Wollo,Mehal Sayint,30,82,2001-11-15,0.1386750490563072,2017-11-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood basic infrastructures damage,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,3.5982451863446765,livelihood land resources,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,-2.651471861118468,11,0.0,5838.0,ET03_ET0304_ET030419,ET03_ET0304_ET030419,0.0428616251639721,-1.867312955225464,-0.7722600223814998,0.0,0.0428616251639715,-1.867312955225464,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,2017,11,2.7333333333333334,5.1549255493100015,11679800110.0,572.9375256320001,13.220688589200002,84.17203389220002,48.06000000000001,63.19000000000001,18.8665136377,2.9314908029900004,0.8900000000000001,2.7333333333333334,5855,1,,389326670.3333333,142436586.70731708,6.902106779160402,0.001831196936906942,1.0840964643144002,10.899002220345,5.181580000000001,0.28207662248866794,1,1,1,1,1,1,6,6,0.4999999999999999,5855,17,0.005123825789923143,11,0,1,1,1,1229,0.8361950171480899,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.2353554655213631,0.18095945510539474
2017-11-24,ET0304,ET030419,2008-12-10,Drought,ET03,ET0304,ET030419,Amhara,South Wollo,Mehal Sayint,27,60,2008-12-10,0.1386750490563072,2017-09-21,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,-2.651471861118468,12,0.0,3207.0,ET03_ET0304_ET030419,ET03_ET0304_ET030419,-0.9897138901498964,-1.867312955225464,1.2949006435891817,0.0,-0.9897138901498972,-1.867312955225464,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,2017,11,2.2222222222222223,5.1549255493100015,11679800110.0,572.9375256320001,13.220688589200002,84.17203389220002,48.06000000000001,63.19000000000001,18.8665136377,2.9314908029900004,0.8900000000000001,2.2222222222222223,3271,1,,432585189.2592593,194663335.16666666,5.050322033532001,0.0,0.7932413153520002,10.899002220345,3.7914000000000003,0.28207662248866794,1,1,1,1,1,1,6,6,0.6666666666666666,3271,64,0.008254356465912565,11,0,1,1,1,1229,0.6798333472748698,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.28462298674660036,0.12225893495050949
2017-11-25,ET0304,ET030419,2009-04-08,Drought,ET03,ET0304,ET030419,Amhara,South Wollo,Mehal Sayint,109,385,2009-04-08,0.1386750490563072,2017-11-02,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,-2.651471861118468,4,0.0,3130.0,ET03_ET0304_ET030419,ET03_ET0304_ET030419,1.075437140477841,-1.867312955225464,-0.7722600223814998,0.0,1.0754371404778398,-1.867312955225464,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2017,11,3.532110091743119,5.1549255493100015,11679800110.0,572.9375256320001,13.220688589200002,84.17203389220002,48.06000000000001,63.19000000000001,18.8665136377,2.9314908029900004,0.8900000000000001,3.532110091743119,3153,1,,107154129.44954129,30337143.14285714,32.40623304849701,0.027051772931579822,5.089965106842,10.899002220345,24.328150000000004,0.28207662248866794,1,1,1,1,1,1,6,6,0.3333333333333333,3153,23,0.03457025055502696,11,0,1,1,1,1229,1.0805608019758823,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.1954436959192323,0.08092369970234267
2017-11-23,ET0304,ET030419,2005-07-17,Drought,ET03,ET0304,ET030419,Amhara,South Wollo,Mehal Sayint,51,250,2005-07-17,0.1386750490563072,2017-11-02,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,7,0.0,4491.0,ET03_ET0304_ET030419,ET03_ET0304_ET030419,2.1080126557917094,-0.8077028200332839,-0.7722600223814998,0.0,2.108012655791709,-0.8077028200332839,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,2017,11,4.901960784313726,5.1549255493100015,11679800110.0,572.9375256320001,13.220688589200002,84.17203389220002,48.06000000000001,63.19000000000001,18.8665136377,2.9314908029900004,0.8900000000000001,4.901960784313726,4512,1,,229015688.43137255,46719200.44,21.043008473050005,0.015814882636923586,3.3051721473000004,10.899002220345,15.797500000000003,0.28207662248866794,1,1,1,1,1,1,6,6,0.16666666666666652,4512,21,0.011303191489361703,11,0,1,1,1,1229,1.4996323836945658,1.0,1.0,1.0,1.0,1.0,0.0,1.0324037967375128,0.14094893980136977,0.0835143291377256
2017-11-24,ET0304,ET030419,2005-07-17,Drought,ET03,ET0304,ET030419,Amhara,South Wollo,Mehal Sayint,153,452,2005-07-17,0.1386750490563072,2017-11-02,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,-2.651471861118468,7,0.0,4491.0,ET03_ET0304_ET030419,ET03_ET0304_ET030419,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,2017,11,2.954248366013072,5.1549255493100015,11679800110.0,572.9375256320001,13.220688589200002,84.17203389220002,48.06000000000001,63.19000000000001,18.8665136377,2.9314908029900004,0.8900000000000001,2.954248366013072,4513,1,,76338562.81045751,25840265.730088495,38.04575931927441,0.032628599966705515,5.975751242318401,10.899002220345,28.561880000000006,0.28207662248866794,1,1,1,1,1,1,6,6,0.4999999999999999,4513,22,0.03390206071349435,11,0,1,1,1,1229,0.9037784499065916,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.24767442673328255,0.14678328139820146
2017-11-29,ET0402,ET040211,2009-12-19,Drought,ET04,ET0409,ET040907,Oromia,East Harerge,Malka Balo,1318,8037,2009-12-19,0.1386750490563072,2016-07-25,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,12,0.0,2410.0,ET04_ET0409_ET040907,ET04_ET0402_ET040211,3.1405881711055783,0.2519073151588957,1.2949006435891817,0.0,3.1405881711055765,0.2519073151588955,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2017,11,6.097875569044006,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.7144468349,3.0632431986300004,0.9300000000000002,6.097875569044006,2902,1,,8861760.326251896,1453253.7153166605,706.8947099373021,0.6639753620775763,111.03016516629481,11.388845016765,530.68311,0.0,1,1,1,1,1,1,6,6,0.0,2902,492,0.45416953824948314,11,0,0,0,1,33930,1.10154067847391,1.0,1.0,1.0,1.0,1.0,0.0,1.342176451331673,0.26559014483103055,0.10121373608662516
